1.469832463640304843e+00 3.554751335425430092e-01 1.529783605437539107e-01 5.597951179926434484e-02 6.019281161779965750e-02 3.291460225138631568e-02 2.785124954047797641e-02 1.666676372896042438e-02 6.186969326192027011e-03 1.161535357839779854e-02 5.975536249872375437e-03 -6.271969741804171109e-04 4.129365559505772734e-03 -2.085779893926389354e-04 -8.844724770065180231e-04 -3.647166811182807637e-04 -3.087105998306125844e-03 3.961414277480215795e-03 1.265313326119471820e-03 2.871336577170386511e-03 -4.542759000270562599e-03 -4.991584002308520861e-03 2.447079752667235403e-04 -2.271129586846990043e-03 -3.137378356101362068e-03 -4.674600909500157588e-03 1.408255807118087826e-03 -8.527937238380203571e-04 -4.191960493612422421e-03 -2.401217172675947954e-03
1.150429716918636158e+00 3.352137118697531282e-01 1.556382102444910653e-01 6.711282740972926431e-02 3.360726007969493112e-02 1.390814701931376851e-02 1.664877175916460936e-02 3.224946576532238852e-03 -4.447802028935209095e-03 7.766480706940310196e-03 -4.851912855332095841e-03 -2.094664308483604100e-03 -9.164485622656049976e-03 -6.003811227822433401e-04 -5.709674927889215636e-03 1.348975246341924377e-03 2.307174022960063915e-03 -1.754199887353982083e-03 1.811792583107592596e-03 1.230595594645876503e-03 -3.745970902110420594e-03 -3.842510962480965957e-03 2.250507340145767136e-03 2.682800737511526184e-03 -3.066933588812499937e-06 -1.162090339976336317e-03 3.847069208202240007e-03 -2.166609193003587834e-03 -4.135987993045983050e-05 -1.077522322886432246e-03
1.273873864622737218e+00 3.020137545037319682e-01 1.430615842002281868e-01 3.923264275311851013e-02 2.000219246627221725e-02 5.975150116103444820e-03 6.505979419277395197e-05 -2.001758433619577494e-03 1.441895738079479808e-02 1.241005764798214402e-02 8.009713630242207283e-03 4.934014966658459463e-03 -5.999338341323798979e-04 1.167302689547065767e-03 1.501642437164402415e-03 1.087728738532981344e-03 3.110476051532045164e-03 5.200251084940808212e-04 -5.185596267109230349e-03 7.634952757093927019e-05 -8.809973208182321231e-04 2.602024562511441163e-03 3.293489265025902838e-03 1.722524219904987683e-05 3.466260508150943286e-03 2.466254587475970404e-03 -1.228246939261280193e-03 -3.164571216615224593e-03 -3.939794819452330579e-03 -1.773949547143984559e-04
1.233562067604544676e+00 3.898364234353674518e-01 1.247365709633956876e-01 5.777172565672728660e-02 2.230546374963099029e-02 6.837131437319413085e-03 1.477720691784228414e-02 4.024691666367470264e-03 2.219790322169188268e-04 2.432429532840598742e-03 4.562104916540082530e-03 -2.249169568576804210e-03 -3.125890430944399181e-03 6.117572362272659294e-04 -6.860968179981765877e-03 -4.276872240132087531e-04 -3.347311454763551852e-03 4.613983438531046866e-03 -4.200177185764007726e-03 3.247028793173225777e-03 4.624704379185745617e-03 2.917583869256606868e-03 5.404453572618880298e-03 2.704404613058578391e-03 4.177465039414193261e-03 -7.735801883053691850e-04 7.828411239853610894e-04 -3.062994955621828937e-03 -7.576342216529701086e-03 2.006367161960970896e-03
1.173581895406775377e+00 3.419391303862892584e-01 1.301642485639014080e-01 4.976725292354547414e-02 1.578052850531689449e-02 1.594157630755777336e-02 8.980437289250267369e-04 5.611529864559066348e-03 1.404784730220826408e-02 1.013474400419647238e-02 6.451781357318417225e-03 3.148357445435402170e-03 3.796301702565663388e-03 7.282830489825830624e-03 1.559645004216892155e-03 -1.295440179044181741e-03 1.497307690798600635e-03 -5.381207784694586049e-03 1.288405769845900849e-03 -1.092485542715611411e-03 3.713541296632352361e-04 3.504864935390541395e-04 -4.145743468048494404e-03 -1.155732076245664106e-03 -2.790438344848424242e-03 6.145737458992422053e-04 1.036554558369482673e-03 2.029292320705975913e-03 1.590085909283027324e-03 2.795065732537614991e-03
1.318290809068457081e+00 3.420032087063991644e-01 1.724758161709535331e-01 4.455536369432841481e-02 2.820737064763772714e-02 1.505283193345965942e-02 5.016974935808254672e-04 -1.949909649080240615e-06 1.479197409714123976e-03 3.279910684830475778e-03 2.541090219353325623e-03 2.878614891392200330e-03 -4.067385721502924864e-03 3.527729967254468642e-03 -2.720331674038946497e-03 8.059165346049431593e-04 -6.120678156639749404e-04 1.132599712301724524e-03 4.757925224985862060e-03 -1.741435688630410886e-03 5.682793532937827768e-03 -2.773944514234693431e-03 5.311582204860039111e-04 -4.854364838125676401e-03 -3.614354881993693969e-03 -2.633624611254980000e-03 -1.925501217021526870e-03 -1.245758509983397981e-03 -5.150475663950623492e-03 -2.558449828696053151e-03
1.180404994220664250e+00 3.560952107638283848e-01 1.183370352872885889e-01 7.464388299764501689e-02 1.586498987932176766e-02 9.820550893016057742e-03 6.041371228931009807e-03 3.610651021788215641e-03 -2.364642217113907714e-03 -5.623007440365975634e-03 -6.859447509110277660e-03 -6.611497246857797258e-03 -4.191319338352309486e-03 -1.098276826674752030e-02 -2.658146413620225863e-03 3.828690231361587919e-03 3.428727721151558945e-03 -1.604911296870642099e-03 -1.899503262859015022e-03 -1.989566685849654317e-03 6.738064239612990029e-04 -2.553304963357246136e-03 -2.941409200606274078e-03 -1.897499415652210107e-03 -4.513640510342810733e-03 -4.442089548302567172e-04 -4.593542346383303054e-03 -7.578135788280175242e-03 -2.462544618603046062e-03 -5.742730525085469606e-03
1.154955643242835395e+00 3.617495844472901068e-01 1.787608848573767895e-01 7.982556714338778781e-02 3.198801156455605837e-02 1.774965504447093695e-02 1.958722270070825666e-02 1.953683526275468152e-02 6.441305433046135009e-03 5.365705740760800049e-03 3.741997120203093517e-03 6.749752670011418230e-03 5.098337845274621659e-03 8.061573937719623134e-03 -3.572402319162949237e-03 -9.994363564220999814e-04 1.617373030421046616e-03 -3.108196235483982710e-03 -4.817890989999262276e-03 -2.556517073921095711e-03 3.242628861036089220e-03 9.960524166377748281e-05 -1.785478138115792306e-03 -3.496357278522160914e-03 6.518980506378884527e-04 -4.986664849803372664e-03 -5.931847409401417789e-03 -5.930516772834341054e-03 -3.124697833541686259e-03 1.750884203958455671e-03
1.387405564347278020e+00 3.678796554528310780e-01 1.358470078780139589e-01 8.654273740916465507e-02 2.608631834284799722e-02 2.220767774766879005e-02 2.005527071845422671e-02 1.094015461306340961e-02 1.824269409102317538e-02 1.896509009252086639e-02 7.945310451457784917e-03 7.418116382599285359e-03 1.124499458278562652e-02 3.395445955602497713e-03 3.549694524304012038e-03 -8.359465247716665057e-04 2.433985236762282577e-03 6.809301603331924593e-03 -1.068417575258749381e-03 5.713438569659746828e-03 3.617089209478409860e-03 9.879201615840683785e-04 -3.524598110607202531e-03 -3.015007443842369645e-03 -4.185734212378636361e-03 1.610981233698220759e-03 -4.834437105379638198e-05 -2.495708770751260686e-03 3.179672866946001890e-04 3.467210361085819315e-03
1.112124091976958162e+00 3.493146684389992762e-01 1.366578552785973344e-01 4.731765791191600012e-02 4.073830979053554707e-02 2.941418801086534418e-02 7.643190528873951804e-03 1.030742828673717956e-02 7.380101918828155944e-03 -4.124734438576824723e-03 -9.189500274388597532e-04 8.595787567799904015e-04 2.417746033496550283e-03 2.708202864115273091e-03 1.862483286257354039e-03 -2.849373794186219055e-03 -1.965642338378318504e-03 -4.846434179980273031e-03 -3.431124763906102460e-04 2.637453674503615828e-03 -1.061323917069735339e-03 -3.519270239200258683e-03 2.807816439377866426e-03 -1.188629920228708196e-03 6.263498596170482061e-03 1.350593547461563905e-03 2.802738971898705977e-03 4.062539882815886794e-03 -3.558156180001222947e-03 -1.557999873886834440e-03
