9.865146880154629372e-01 2.427595673941375931e-01 8.557783564269860754e-02 3.452207305353477418e-02 9.036076065700447343e-03 1.077787948161022108e-02 6.133373879702024023e-03 -4.132394963022261933e-03 1.666349582595148034e-03 -1.493514442252408779e-03 -1.765890092785012307e-03 -2.682071725283047010e-03 1.361321149631974318e-03 -2.006493262153307561e-03 4.067955524258521846e-03 -1.422786356231898466e-03 1.533223781404225621e-03 -2.573223064533564607e-03 -3.470624588740458898e-04 -1.936461571632163477e-03 -8.159425059681261767e-04 1.691740053384966323e-03 1.279742316271793964e-04 -4.513664541961670551e-03 -3.401651555994729425e-04 -5.554315501089828258e-03 -8.897524554757101556e-04 2.349539321050147286e-03 4.368894224489324601e-03 6.839743395373272875e-03
9.742009747853663804e-01 2.592259483603621129e-01 7.934649263053729362e-02 7.122715737718656945e-03 2.872557790019621832e-02 2.612623678545761621e-02 1.055473607534644295e-02 -9.368089689371785584e-04 6.980689913084670364e-03 -2.216371418975612417e-03 5.525736079281664409e-03 6.264983570946721335e-03 2.260973458756929035e-03 -2.952368600522567248e-04 -1.360213642733225673e-03 -2.264435295699578185e-04 3.460521259578823103e-03 -2.962154943017393169e-03 -4.863641159755997638e-03 -1.914005832074093961e-03 -5.882067650619237677e-03 -2.928415442683303394e-04 5.492958176508957666e-03 1.461631075301433836e-03 9.996874199639958422e-04 2.545516458440210111e-03 -3.763507538747836302e-04 2.886555470869459593e-03 2.671023287608283777e-03 1.532227728862283617e-03
8.404673554984914974e-01 2.160901720753304889e-01 5.539604568556721204e-02 3.200790988136923559e-02 2.259859233138937495e-02 4.088586626116870112e-03 -4.295375899848741241e-03 2.435199581741835997e-03 1.397994000793002225e-03 1.129612631754155824e-03 1.143363368776951876e-02 3.001565976900061588e-03 1.133347673051536900e-02 2.131699293159535196e-03 7.452469627443144076e-03 7.864366128855080490e-03 3.068754990627116288e-03 1.424446477457974852e-03 3.703434242042676614e-04 -4.989581295548446921e-04 3.328501135994986091e-04 1.649498625185598713e-03 -3.392705956716470135e-04 1.899228634150971519e-03 5.102014240889132628e-03 2.289337630834323376e-03 3.094787071112692876e-03 -4.457191626062380861e-03 -1.534866707051578492e-03 -4.901883903466950883e-04
9.901281900983366357e-01 2.049319966153288208e-01 8.172767127045142688e-02 2.512546152379432560e-02 7.800604981833731549e-03 -3.627997626993488371e-03 -9.106116792714393296e-03 -4.066688213792714161e-03 -5.187705094149441636e-03 2.098804756275987268e-03 3.126359593319340269e-03 -1.910252163216153353e-03 6.567088913496239161e-03 1.984680514503994048e-03 5.800608654603560226e-04 -1.351010727029834104e-04 -3.338486753636397096e-03 -6.143168351590401824e-03 -4.151341968166065780e-03 -3.814127226422385020e-04 -3.316139634000180546e-03 -7.721622498420640949e-04 2.892249483196518986e-05 -1.171577822718911695e-03 -3.123390515592740571e-03 -5.695740362023442825e-03 -7.551387789696971560e-03 -1.234893083081724154e-03 -2.022090351118511695e-03 -5.347137393854614141e-04
9.362076096026223926e-01 2.185146308441596186e-01 8.373006608940053441e-02 1.468673531685558455e-02 1.793929857672795294e-02 4.616299185024035079e-03 7.886485500571969662e-03 1.141794120397195697e-03 1.014688528757105336e-02 -7.388438159926950799e-03 -6.556047057764764069e-03 1.859141546168395585e-03 -5.608203868688285340e-03 -4.005472423807554527e-03 -6.317321093556554738e-03 2.885464227123578536e-03 8.853048659429733555e-03 -6.355477769922682901e-03 -3.873498861525990263e-03 -2.047650860775517955e-03 -1.554083548144328262e-03 -5.421381341104198996e-03 -1.874780992648523862e-03 -5.440772516703578331e-03 -1.648205923130328932e-03 -3.717209317473618539e-05 -1.125198369266192273e-03 -1.334343805199764491e-03 1.075455123361289400e-03 2.690348673358290092e-03
8.947326842878976505e-01 2.310301041715216441e-01 8.949879134656438251e-02 4.536841144794360320e-02 1.265715947143272561e-02 7.708665219014585943e-03 7.173919189056979229e-03 3.626268105843609250e-03 -8.319854934289733911e-03 4.819152425826055998e-03 4.054320635034706606e-04 8.078005137634819421e-03 5.994303066003605230e-05 -5.441784745053792824e-03 1.082388151870542631e-02 9.491882967193749883e-04 -1.141660307180708241e-03 4.803502949335622559e-03 -2.275681164042516868e-03 -2.657774111138950807e-03 3.012566555387872352e-03 -6.410194391598937223e-04 3.001751860784924661e-03 1.471591848406207659e-03 -6.371545455234894646e-04 -2.172864383264612367e-03 1.631224331075365385e-03 -6.945918453572671970e-04 1.473329676476057681e-03 -1.601777532145177291e-04
8.884212891150784497e-01 2.155701435460959103e-01 8.675683958271530882e-02 4.752608222321835774e-02 1.899745576838098027e-02 1.468795383197688334e-02 1.782994462842832709e-02 1.050384085244576542e-02 -3.565676319548180713e-03 -5.629128487532412614e-03 4.853686663560292068e-03 5.388055067185731038e-03 -4.190778221633329782e-03 2.830528270783860302e-03 2.772589821482510271e-03 1.893921237690698086e-03 8.449019021484034057e-04 1.841893725543788073e-04 4.535525432563943318e-03 -2.925345285369877237e-03 -1.254939471032852751e-03 1.164839814574439563e-03 -1.555976226672264222e-03 2.294304782455684494e-03 -2.337401144284700742e-03 -1.277072942698608601e-03 9.295892109181958657e-04 -7.212940555848372255e-04 -2.931286165570470489e-03 -1.869202578762867205e-03
1.041488122082769863e+00 2.437620744238041537e-01 7.442374208911634037e-02 3.731711908787626458e-02 8.599117267577417560e-05 1.063793335297192992e-02 -2.592522667983541626e-03 -9.566899234428700646e-03 9.616412119700880681e-03 4.139791722863102146e-03 -5.950128996724672907e-04 -4.768827931916738011e-03 -3.067534896692324792e-03 -1.041047803329906254e-04 -5.481317937690204437e-03 1.905234399162378071e-03 -9.069040527673202876e-05 1.479572287861546194e-03 7.738513466497727849e-04 1.827968347655508459e-03 2.309718980890888146e-03 -1.270181684606890276e-03 3.485478525693532729e-03 -3.337321933442990085e-04 3.918118257271837462e-03 -6.230142101646461792e-04 -5.143817099378896786e-04 -6.424462740508549152e-03 9.361567956870573120e-04 -7.577315162962867424e-05
9.501103436771635158e-01 2.534822703175654279e-01 6.925720744871986800e-02 2.723178415078606265e-02 2.964181516330400071e-05 4.575553294496547373e-03 8.134699205670854055e-03 3.734649545678677632e-03 -1.685982904137200370e-03 5.851079731825997721e-03 -1.653342240676551524e-03 3.222716820446686319e-03 1.868070914327375634e-03 2.177280905756917573e-03 -5.313329667197188438e-04 -9.377761609238456208e-04 -3.597971226518811676e-03 -4.918734777293568179e-03 1.111467540977952853e-03 1.522134336014633726e-03 1.635006744682944262e-03 3.223863606144066352e-03 1.475852958020151210e-03 1.729261666811511989e-04 6.545864895685589479e-04 -6.099711847216989988e-03 -5.711304233685006622e-03 -4.056758888428343632e-03 -1.137673725711260686e-03 -3.583663982168324488e-03
8.179304458912566300e-01 1.958260258801872988e-01 4.385950928208416644e-02 3.141573802882689781e-02 2.443321378876495142e-02 1.251279934088696949e-02 1.473039179342603474e-03 1.008517031622186387e-02 1.270004240116503688e-02 9.356945334481262325e-03 1.327116219827234904e-03 7.410473969293999985e-03 2.168154545568406252e-03 1.721718913816262363e-03 7.256166728153793863e-03 7.905911225744723103e-03 3.020417184218622195e-03 4.183687650466438694e-03 3.611259323477613095e-03 4.607373464970539179e-03 5.399957394144855143e-04 4.764185781555671517e-03 -3.257183672809293713e-05 -1.511943591067567904e-03 1.080576156443415706e-03 -1.539873622707932290e-03 1.504448341688264515e-03 -7.496046592286394108e-04 -2.379584511005508759e-04 -5.954567974688963240e-04
