 5 10  4.57990808E-07
 5 11  3.47139633E-07
 5 12  2.15744194E-07
 5 13  1.13820434E-07
 5 14  6.19596747E-08
 5 15  6.55718608E-08
 5 16 -7.21269355E-09
 5 17 -7.94957984E-08
 5 18 -8.48707131E-08
 5 19 -1.11357409E-07
 5 20 -1.46845821E-07
 6 1  3.13016039E-06
 6 2  2.24685164E-06
 6 3  2.2610177E-06
 6 4  2.38990719E-06
 6 5  2.63219044E-06
 6 6  3.55859675E-06
 6 7  1.94024051E-06
 6 8  1.2983827E-06
 6 9  8.29627083E-07
 6 10  5.19611717E-07
 6 11  3.59100994E-07
 6 12  1.76514092E-07
 6 13  1.07260149E-07
 6 14  3.49459448E-08
 6 15  7.07494223E-08
 6 16 -1.31674147E-08
 6 17 -7.13657187E-08
 6 18 -8.56510312E-08
 6 19 -1.26754131E-07
 6 20 -1.39798658E-07
 7 1  1.60277068E-06
 7 2  1.24804478E-06
 7 3  1.30244632E-06
 7 4  1.44724925E-06
 7 5  1.64798848E-06
 7 6  1.94024051E-06
 7 7  2.57725378E-06
 7 8  1.48452079E-06
 7 9  9.37737695E-07
 7 10  5.68523774E-07
 7 11  3.7493291E-07
 7 12  2.23651227E-07
 7 13  1.3285694E-07
 7 14  5.55333344E-08
 7 15  5.73963099E-08
 7 16 -3.51104612E-09
 7 17 -6.23602645E-08
 7 18 -9.7764115E-08
 7 19 -1.33532069E-07
 7 20 -1.34410143E-07
 8 1  3.9535945E-07
 8 2  7.56172881E-07
 8 3  6.70701354E-07
 8 4  9.57302859E-07
 8 5  1.04048445E-06
 8 6  1.2983827E-06
 8 7  1.48452079E-06
 8 8  2.02915453E-06
 8 9  1.15467458E-06
 8 10  7.29784745E-07
 8 11  4.6303424E-07
 8 12  2.57090448E-07
 8 13  1.45055097E-07
 8 14  6.311015E-08
 8 15  6.24571328E-08
 8 16 -1.02613358E-08
 8 17 -6.13908071E-08
 8 18 -7.0616764E-08
 8 19 -9.17962382E-08
 8 20 -1.21155296E-07
 9 1 -9.06874718E-08
 9 2  3.96548558E-07
 9 3  3.89229143E-07
 9 4  5.85791383E-07
 9 5  6.67835309E-07
 9 6  8.29627083E-07
 9 7  9.37737695E-07
 9 8  1.15467458E-06
 9 9  1.57374166E-06
 9 10  9.11678228E-07
 9 11  5.5628243E-07
 9 12  3.21099122E-07
 9 13  1.80740244E-07
 9 14  7.31108472E-08
 9 15  6.11193869E-08
 9 16  1.68784187E-08
 9 17 -4.1501913E-08
 9 18 -5.01548456E-08
 9 19 -6.9654206E-08
 9 20 -6.80850789E-08
 10 1 -3.45685947E-07
 10 2  3.38778818E-07
 10 3  3.62489118E-07
 10 4  4.6236886E-07
 10 5  4.57990808E-07
 10 6  5.19611717E-07
 10 7  5.68523774E-07
 10 8  7.29784745E-07
 10 9  9.11678228E-07
 10 10  1.3301526E-06
 10 11  7.2611175E-07
 10 12  4.62692782E-07
 10 13  2.68149904E-07
 10 14  1.61758507E-07
 10 15  1.11062597E-07
 10 16  3.92069097E-08
 10 17 -1.15317578E-08
 10 18 -2.86480777E-08
 10 19 -5.18827932E-08
 10 20 -7.32093497E-08
 11 1 -1.0940829E-07
 11 2  3.44763151E-07
 11 3  2.72775452E-07
 11 4  3.69721874E-07
 11 5  3.47139633E-07
 11 6  3.59100994E-07
 11 7  3.7493291E-07
 11 8  4.6303424E-07
 11 9  5.5628243E-07
 11 10  7.2611175E-07
 11 11  1.05057734E-06
 11 12  5.77427215E-07
 11 13  3.83273289E-07
 11 14  2.28460806E-07
 11 15  1.48439725E-07
 11 16  6.21303329E-08
 11 17  1.15462395E-08
 11 18 -2.26222969E-08
 11 19 -4.94283299E-08
 11 20 -4.65823753E-08
 12 1  4.09364276E-07
 12 2  2.74957785E-07
 12 3  1.75890776E-07
 12 4  1.9610944E-07
 12 5  2.15744194E-07
 12 6  1.76514092E-07
 12 7  2.23651227E-07
 12 8  2.57090448E-07
 12 9  3.21099122E-07
 12 10  4.62692782E-07
 12 11  5.77427215E-07
 12 12  9.56311851E-07
 12 13  5.36420373E-07
 12 14  3.38096783E-07
 12 15  1.99704246E-07
 12 16  1.27360153E-07
 12 17  4.8822745E-08
 12 18  4.29877911E-09
 12 19 -2.50179362E-08
 12 20 -3.45019622E-08
 13 1  2.26080729E-07
 13 2  1.88110803E-07
 13 3  3.86451902E-08
 13 4  9.72246923E-08
 13 5  1.13820434E-07
 13 6  1.07260149E-07
 13 7  1.3285694E-07
 13 8  1.45055097E-07
 13 9  1.80740244E-07
 13 10  2.68149904E-07
 13 11  3.83273289E-07
 13 12  5.36420373E-07
 13 13  8.31460511E-07
 13 14  4.56232897E-07
 13 15  2.99125276E-07
 13 16  1.70375571E-07
 13 17  9.0838526E-08
 13 18  4.24146691E-08
 13 19  3.87300725E-09
 13 20 -9.07709907E-09
 14 1 -2.12791917E-07
 14 2  8.8289994E-08
 14 3  6.13067357E-08
 14 4  5.86103148E-08
 14 5  6.19596747E-08
 14 6  3.49459448E-08
 14 7  5.55333344E-08
 14 8  6.311015E-08
 14 9  7.31108472E-08
 14 10  1.61758507E-07
 14 11  2.28460806E-07
 14 12  3.38096783E-07
 14 13  4.56232897E-07
 14 14  7.39353027E-07
 14 15  4.2180892E-07
 14 16  2.40730515E-07
 14 17  1.49371559E-07
 14 18  8.70131984E-08
 14 19  3.46007205E-08
 14 20  1.36903155E-09
 15 1  9.91355478E-08
 15 2  9.75798287E-08
 15 3  4.99462409E-08
 15 4  1.19910482E-07
 15 5  6.55718608E-08
 15 6  7.07494223E-08
 15 7  5.73963099E-08
 15 8  6.24571328E-08
 15 9  6.11193869E-08
 15 10  1.11062597E-07
 15 11  1.48439725E-07
 15 12  1.99704246E-07
 15 13  2.99125276E-07
 15 14  4.2180892E-07
 15 15  6.71717146E-07
 15 16  3.80777806E-07
 15 17  2.38277593E-07
 15 18  1.49225173E-07
 15 19  8.15040906E-08
 15 20  4.66186414E-08
 16 1 -8.67527916E-09
 16 2  2.50985934E-08
 16 3  6.71375204E-08
 16 4  2.59730157E-08
 16 5 -7.21269355E-09
 16 6 -1.31674147E-08
 16 7 -3.51104612E-09
 16 8 -1.02613358E-08
 16 9  1.68784187E-08
 16 10  3.92069097E-08
 16 11  6.21303329E-08
 16 12  1.27360153E-07
 16 13  1.70375571E-07
 16 14  2.40730515E-07
 16 15  3.80777806E-07
 16 16  6.10377413E-07
 16 17  3.33042408E-07
 16 18  2.23518427E-07
 16 19  1.38554313E-07
 16 20  8.13589551E-08
 17 1  3.51371532E-09
 17 2 -2.02555483E-07
 17 3 -6.46640217E-08
 17 4 -7.4858427E-08
 17 5 -7.94957984E-08
 17 6 -7.13657187E-08
 17 7 -6.23602645E-08
 17 8 -6.13908071E-08
 17 9 -4.1501913E-08
 17 10 -1.15317578E-08
 17 11  1.15462395E-08
 17 12  4.8822745E-08
 17 13  9.0838526E-08
 17 14  1.49371559E-07
 17 15  2.38277593E-07
 17 16  3.33042408E-07
 17 17  5.63044239E-07
 17 18  3.29385898E-07
 17 19  2.1832534E-07
 17 20  1.34676085E-07
 18 1  3.22875138E-07
 18 2 -9.29833135E-08
 18 3  5.023431E-09
 18 4 -2.03753494E-08
 18 5 -8.48707131E-08
 18 6 -8.56510312E-08
 18 7 -9.7764115E-08
 18 8 -7.0616764E-08
 18 9 -5.01548456E-08
 18 10 -2.86480777E-08
 18 11 -2.26222969E-08
 18 12  4.29877911E-09
 18 13  4.24146691E-08
 18 14  8.70131984E-08
 18 15  1.49225173E-07
 18 16  2.23518427E-07
 18 17  3.29385898E-07
 18 18  5.53671839E-07
 18 19  3.08002313E-07
 18 20  1.87750842E-07
 19 1 -1.10951148E-09
 19 2 -1.70052729E-07
 19 3 -2.16917186E-08
 19 4  1.26779751E-08
 19 5 -1.11357409E-07
 19 6 -1.26754131E-07
 19 7 -1.33532069E-07
 19 8 -9.17962382E-08
 19 9 -6.9654206E-08
 19 10 -5.18827932E-08
 19 11 -4.94283299E-08
 19 12 -2.50179362E-08
 19 13  3.87300725E-09
 19 14  3.46007205E-08
 19 15  8.15040906E-08
 19 16  1.38554313E-07
 19 17  2.1832534E-07
 19 18  3.08002313E-07
 19 19  5.10189125E-07
 19 20  2.80243512E-07
 20 1  7.31790522E-08
 20 2 -1.2998045E-07
 20 3 -9.26204464E-08
 20 4 -3.01453547E-08
 20 5 -1.46845821E-07
 20 6 -1.39798658E-07
 20 7 -1.34410143E-07
 20 8 -1.21155296E-07
 20 9 -6.80850789E-08
 20 10 -7.32093497E-08
 20 11 -4.65823753E-08
 20 12 -3.45019622E-08
 20 13 -9.07709907E-09
 20 14  1.36903155E-09
 20 15  4.66186414E-08
 20 16  8.13589551E-08
 20 17  1.34676085E-07
 20 18  1.87750842E-07
 20 19  2.80243512E-07
 20 20  4.63693084E-07
