 20 86267 0.2
  5.  0.580458045  0.0132253449 
  15.  0.146984845  0.00563705806  
  25.  0.0525447205  0.00365191628  
  35.  0.022015905  0.00273567997  
  45.  0.00942903571  0.00216681766 
  55.  0.00359546905  0.0018831573  
  65.  0.00148628291  0.00164315465  
  75.  0.00162047718  0.00145009614  
  85.  0.00194692262  0.00129895483  
  95.  0.000908865593  0.00120493874  
  105.  0.00201353477  0.0011194112  
  115.  0.000785303826  0.00105188543 
  125. -0.000388317887  0.00099700829 
  135. -0.000610863906  0.000946101267
  145. -0.000527790748  0.000886278111
  155. -0.000261320994  0.000848653377
  165. -0.00151204376  0.000867301424 
  175. -0.00142133923  0.00086498278 
  185. -0.000905813649  0.000866505085
  195.  0.000495975371  0.000895121426
 1 1  0.000174909757
 1 2  4.70073282E-05
 1 3  2.08815472E-05
 1 4  1.06393391E-05
 1 5  6.18053855E-06
 1 6  3.23362769E-06
 1 7  2.24430983E-06
 1 8  1.28594843E-06
 1 9  7.22039886E-07
 1 10  9.31202521E-07
 1 11  8.34600144E-07
 1 12  6.77603168E-07
 1 13  5.41438339E-07
 1 14  4.82840619E-07
 1 15  2.05212075E-07
 1 16  1.69999467E-07
 1 17 -1.64736193E-07
 1 18  3.20417054E-10
 1 19 -2.83512037E-07
 1 20 -1.58315018E-07
 2 1  4.70073282E-05
 2 2  3.17764243E-05
 2 3  1.49580274E-05
 2 4  8.1951157E-06
 2 5  4.71313297E-06
 2 6  2.82120459E-06
 2 7  1.74342892E-06
 2 8  1.10381222E-06
 2 9  8.51738719E-07
 2 10  7.63091634E-07
 2 11  7.44116846E-07
 2 12  4.91215587E-07
 2 13  3.24656042E-07
 2 14  2.01394712E-07
 2 15 -7.40632373E-08
 2 16 -1.9210427E-08
 2 17 -1.68810672E-07
 2 18 -2.40091627E-08
 2 19 -4.16266737E-08
 2 20 -9.83942314E-08
 3 1  2.08815472E-05
 3 2  1.49580274E-05
 3 3  1.3336492E-05
 3 4  7.75530316E-06
 3 5  4.51743927E-06
 3 6  2.93658422E-06
 3 7  1.79914082E-06
 3 8  1.23441851E-06
 3 9  8.09081428E-07
 3 10  6.57940461E-07
 3 11  5.09101881E-07
 3 12  2.66965969E-07
 3 13  1.65190329E-07
 3 14  5.41890266E-08
 3 15 -8.95894843E-08
 3 16 -1.2672507E-07
 3 17 -1.90694237E-07
 3 18 -1.80378748E-07
 3 19 -1.59404067E-07
 3 20 -1.74232014E-07
 4 1  1.06393391E-05
 4 2  8.1951157E-06
 4 3  7.75530316E-06
 4 4  7.48394496E-06
 4 5  4.3933187E-06
 4 6  2.87908665E-06
 4 7  1.84004762E-06
 4 8  1.20924392E-06
 4 9  7.49838136E-07
 4 10  5.74574358E-07
 4 11  3.51081923E-07
 4 12  2.2172982E-07
 4 13  6.94589062E-08
 4 14  1.91430036E-08
 4 15 -6.08423179E-08
 4 16 -1.13013769E-07
 4 17 -1.50113621E-07
 4 18 -2.17795204E-07
 4 19 -2.15483226E-07
 4 20 -2.29375019E-07
 5 1  6.18053855E-06
 5 2  4.71313297E-06
 5 3  4.51743927E-06
 5 4  4.3933187E-06
 5 5  4.69509905E-06
 5 6  3.080238E-06
 5 7  2.0185405E-06
 5 8  1.27623696E-06
 5 9  7.96632833E-07
 5 10  5.2891761E-07
 5 11  3.27552755E-07
 5 12  2.02195693E-07
 5 13  9.3593286E-08
 5 14  9.98286875E-09
 5 15 -4.87942735E-08
 5 16 -6.81478909E-08
 5 17 -1.17082344E-07
 5 18 -1.58961697E-07
 5 19 -1.63688384E-07
 5 20 -1.55505859E-07
 6 1  3.23362769E-06
 6 2  2.82120459E-06
 6 3  2.93658422E-06
 6 4  2.87908665E-06
 6 5  3.080238E-06
 6 6  3.54628128E-06
 6 7  2.34776121E-06
 6 8  1.53680787E-06
 6 9  9.88749207E-07
 6 10  6.84852239E-07
 6 11  4.22391054E-07
 6 12  2.53195225E-07
 6 13  1.21841239E-07
 6 14  7.13519412E-08
 6 15 -4.37794867E-09
 6 16 -7.6426538E-08
 6 17 -9.73399281E-08
 6 18 -1.50541084E-07
 6 19 -1.84009664E-07
 6 20 -1.66968718E-07
 7 1  2.24430983E-06
 7 2  1.74342892E-06
 7 3  1.79914082E-06
 7 4  1.84004762E-06
 7 5  2.0185405E-06
 7 6  2.34776121E-06
 7 7  2.69995712E-06
 7 8  1.81602525E-06
 7 9  1.20356458E-06
 7 10  8.05598802E-07
 7 11  5.06523975E-07
 7 12  3.29948222E-07
 7 13  1.55179805E-07
 7 14  1.18111465E-07
 7 15  2.54271448E-08
 7 16 -5.58885453E-08
 7 17 -6.86253401E-08
 7 18 -1.30954703E-07
 7 19 -1.78424145E-07
 7 20 -2.33408088E-07
 8 1  1.28594843E-06
 8 2  1.10381222E-06
 8 3  1.23441851E-06
 8 4  1.20924392E-06
 8 5  1.27623696E-06
 8 6  1.53680787E-06
 8 7  1.81602525E-06
 8 8  2.10277881E-06
 8 9  1.44008345E-06
 8 10  9.5252426E-07
 8 11  6.18576564E-07
 8 12  3.90687177E-07
 8 13  2.17454641E-07
 8 14  1.67891926E-07
 8 15  6.58403039E-08
 8 16 -3.23930998E-08
 8 17 -6.3504686E-08
 8 18 -1.12948953E-07
 8 19 -1.60312467E-07
 8 20 -1.94096458E-07
 9 1  7.22039886E-07
 9 2  8.51738719E-07
 9 3  8.09081428E-07
 9 4  7.49838136E-07
 9 5  7.96632833E-07
 9 6  9.88749207E-07
 9 7  1.20356458E-06
 9 8  1.44008345E-06
 9 9  1.68728366E-06
 9 10  1.15865805E-06
 9 11  7.63518983E-07
 9 12  5.00883971E-07
 9 13  2.89063252E-07
 9 14  2.00415016E-07
 9 15  9.79335226E-08
 9 16  9.29563004E-09
 9 17 -3.83312972E-08
 9 18 -6.35556745E-08
 9 19 -1.27332456E-07
 9 20 -1.70823085E-07
 10 1  9.31202521E-07
 10 2  7.63091634E-07
 10 3  6.57940461E-07
 10 4  5.74574358E-07
 10 5  5.2891761E-07
 10 6  6.84852239E-07
 10 7  8.05598802E-07
 10 8  9.5252426E-07
 10 9  1.15865805E-06
 10 10  1.45187732E-06
 10 11  1.01294086E-06
 10 12  6.74095872E-07
 10 13  4.12497343E-07
 10 14  2.640665E-07
 10 15  1.29533845E-07
 10 16  3.07934123E-08
 10 17 -3.15887121E-08
 10 18 -3.7145071E-08
 10 19 -7.43293782E-08
 10 20 -1.24125165E-07
 11 1  8.34600144E-07
 11 2  7.44116846E-07
 11 3  5.09101881E-07
 11 4  3.51081923E-07
 11 5  3.27552755E-07
 11 6  4.22391054E-07
 11 7  5.06523975E-07
 11 8  6.18576564E-07
 11 9  7.63518983E-07
 11 10  1.01294086E-06
 11 11  1.25308156E-06
 11 12  8.5949091E-07
 11 13  5.80891083E-07
 11 14  3.90498883E-07
 11 15  2.27867247E-07
 11 16  9.34635693E-08
 11 17  1.17171162E-08
 11 18 -3.24742757E-08
 11 19 -6.80776751E-08
 11 20 -1.1095856E-07
 12 1  6.77603168E-07
 12 2  4.91215587E-07
 12 3  2.66965969E-07
 12 4  2.2172982E-07
 12 5  2.02195693E-07
 12 6  2.53195225E-07
 12 7  3.29948222E-07
 12 8  3.90687177E-07
 12 9  5.00883971E-07
 12 10  6.74095872E-07
 12 11  8.5949091E-07
 12 12  1.10646306E-06
 12 13  7.68806899E-07
 12 14  5.08234734E-07
 12 15  2.97321151E-07
 12 16  1.51440133E-07
 12 17  6.93880082E-08
 12 18  1.51262629E-08
 12 19 -4.85329537E-08
 12 20 -1.12793728E-07
 13 1  5.41438339E-07
 13 2  3.24656042E-07
 13 3  1.65190329E-07
 13 4  6.94589062E-08
 13 5  9.3593286E-08
 13 6  1.21841239E-07
 13 7  1.55179805E-07
 13 8  2.17454641E-07
 13 9  2.89063252E-07
 13 10  4.12497343E-07
 13 11  5.80891083E-07
 13 12  7.68806899E-07
 13 13  9.94025527E-07
 13 14  6.7864579E-07
 13 15  4.35089788E-07
