# WiZ-CO3A Cij xi0 and xi2 results for redshift slice 0.2<z<0.6 (combination of all 6 regions) 
# Structure is as: 
#	0	1
#	1	2
#, where the 1 are the off-diagonal cross correlations
# Based on 600 WizCO3A simulations 
# Number of data points for EACH statistic: nsep=30  (hence total of (2*nsep)^2 = 3600 rows)
# Columns: isepmin, jsepmin, Cij, Cij^(-1), quartile  (total of 5 columns)
# isepmin is the minimum separation value of the bin ith bin and jsepmin for the jth (Mpc/h). Each bin of width 6.667 Mpc/h
# quartile indicates if the element belongs to the diagonal Cij (of 0,3 or 0,2) or to the cross-terms (1)
0.000000	 0.000000	 2.629946e-04	 5.357476e+03	 	 0
0.000000	 6.666667	 5.813153e-05	 -5.154034e+03	 	 0
0.000000	 13.333333	 3.008359e-05	 -7.703715e+02	 	 0
0.000000	 20.000000	 2.128324e-05	 -1.642669e+03	 	 0
0.000000	 26.666667	 1.426866e-05	 5.149806e+02	 	 0
0.000000	 33.333333	 1.002973e-05	 1.059116e+03	 	 0
0.000000	 40.000000	 7.687480e-06	 -1.787539e+03	 	 0
0.000000	 46.666667	 5.297027e-06	 3.549917e+02	 	 0
0.000000	 53.333333	 4.161766e-06	 -3.125508e+03	 	 0
0.000000	 60.000000	 2.181950e-06	 2.391649e+03	 	 0
0.000000	 66.666667	 1.201046e-06	 2.027335e+03	 	 0
0.000000	 73.333333	 8.007859e-07	 -1.309335e+02	 	 0
0.000000	 80.000000	 6.569851e-07	 1.104842e+03	 	 0
0.000000	 86.666667	 5.945022e-07	 -1.873233e+03	 	 0
0.000000	 93.333333	 6.930504e-07	 -2.338832e+03	 	 0
0.000000	 100.000000	 1.586691e-07	 4.975168e+03	 	 0
0.000000	 106.666667	 2.997583e-07	 -2.596044e+03	 	 0
0.000000	 113.333333	 9.937486e-08	 -4.424286e+02	 	 0
0.000000	 120.000000	 9.298483e-08	 -6.379280e+02	 	 0
0.000000	 126.666667	 -9.527580e-08	 1.099320e+03	 	 0
0.000000	 133.333333	 -3.081957e-07	 1.403696e+03	 	 0
0.000000	 140.000000	 -6.316339e-07	 4.154527e+03	 	 0
0.000000	 146.666667	 -2.453326e-07	 -2.339997e+03	 	 0
0.000000	 153.333333	 -5.674979e-07	 1.127186e+03	 	 0
0.000000	 160.000000	 -2.573932e-07	 -1.362633e+03	 	 0
0.000000	 166.666667	 -3.323954e-07	 -1.999895e+03	 	 0
0.000000	 173.333333	 -5.346569e-07	 8.128947e+02	 	 0
0.000000	 180.000000	 -3.133145e-07	 1.072272e+03	 	 0
0.000000	 186.666667	 -9.259873e-08	 -5.176096e+02	 	 0
0.000000	 193.333333	 -1.771444e-07	 -7.701148e+02	 	 0
0.000000	 0.000000	 -6.113860e-05	 3.024658e+02	 	 1
0.000000	 6.666667	 -3.054276e-05	 3.759858e+02	 	 1
0.000000	 13.333333	 -2.279636e-05	 3.873843e+02	 	 1
0.000000	 20.000000	 -1.694766e-05	 1.680831e+02	 	 1
0.000000	 26.666667	 -1.454288e-05	 2.732341e+02	 	 1
0.000000	 33.333333	 -9.367140e-06	 -1.251673e+03	 	 1
0.000000	 40.000000	 -9.986499e-06	 1.312364e+03	 	 1
0.000000	 46.666667	 -8.002500e-06	 -2.598112e+02	 	 1
0.000000	 53.333333	 -6.328574e-06	 -5.671899e+02	 	 1
0.000000	 60.000000	 -6.198165e-06	 -9.347613e+02	 	 1
0.000000	 66.666667	 -6.185595e-06	 1.725616e+03	 	 1
0.000000	 73.333333	 -4.116039e-06	 -7.219319e+02	 	 1
0.000000	 80.000000	 -3.093020e-06	 -1.117149e+03	 	 1
0.000000	 86.666667	 -3.331350e-06	 7.559074e+02	 	 1
0.000000	 93.333333	 -2.911728e-06	 -1.583863e+02	 	 1
0.000000	 100.000000	 -2.317996e-06	 1.479347e+03	 	 1
0.000000	 106.666667	 -1.196682e-06	 -2.685318e+03	 	 1
0.000000	 113.333333	 -1.224849e-06	 -8.757366e+01	 	 1
0.000000	 120.000000	 -1.240052e-06	 -1.104256e+03	 	 1
0.000000	 126.666667	 -1.879104e-06	 1.958746e+03	 	 1
0.000000	 133.333333	 -1.888667e-06	 1.630597e+02	 	 1
0.000000	 140.000000	 -1.367130e-06	 -1.040809e+03	 	 1
0.000000	 146.666667	 -1.781220e-06	 2.166515e+03	 	 1
0.000000	 153.333333	 -9.218662e-07	 -2.089772e+03	 	 1
0.000000	 160.000000	 -1.025091e-06	 1.427394e+03	 	 1
0.000000	 166.666667	 -1.121828e-06	 -4.643410e+02	 	 1
0.000000	 173.333333	 -9.435396e-07	 9.507344e+02	 	 1
0.000000	 180.000000	 -6.202283e-07	 9.474824e+01	 	 1
0.000000	 186.666667	 -5.111807e-07	 -1.868559e+02	 	 1
0.000000	 193.333333	 1.928548e-07	 -5.099625e+02	 	 1
6.666667	 0.000000	 5.813153e-05	 -5.154034e+03	 	 0
6.666667	 6.666667	 5.077640e-05	 4.650906e+04	 	 0
6.666667	 13.333333	 2.363211e-05	 -2.978715e+04	 	 0
6.666667	 20.000000	 1.605878e-05	 -1.164018e+04	 	 0
6.666667	 26.666667	 1.103406e-05	 -1.134820e+03	 	 0
6.666667	 33.333333	 7.791461e-06	 -1.385222e+03	 	 0
6.666667	 40.000000	 5.512550e-06	 -1.583679e+03	 	 0
6.666667	 46.666667	 3.868434e-06	 4.394752e+02	 	 0
6.666667	 53.333333	 2.945896e-06	 2.315967e+03	 	 0
6.666667	 60.000000	 2.079493e-06	 -3.069384e+03	 	 0
6.666667	 66.666667	 1.463203e-06	 -6.668963e+03	 	 0
